type,zcr_diff_mean,zcr_exceed_th,zcr_third_central_moment,zcr_std_of_fod
M,-32,41,1.3923504271336228e-05,0.03092693704348416
M,-20,40,5.3542566809551365e-05,0.03501431809873799
M,-10,38,1.4176779837406059e-05,0.034356946494131256
M,-18,38,1.1690740023533973e-05,0.035671782968007014
M,-8,34,3.237617320003634e-05,0.0355803487020362
M,0,52,1.3813404863660499e-06,0.034294264383739795
M,-2,52,1.5974212856178277e-05,0.03223961890521228
M,-24,47,1.250863266019597e-05,0.03351623080246535
M,-36,39,0.00027800372657094005,0.03970740513062632
M,-36,43,0.00033550612490797357,0.05381182936306411
M,-70,26,0.0001190202749375981,0.021778318367220235
M,-26,27,1.1710209596698694e-06,0.010178291717041587
M,-10,35,4.904191198229975e-05,0.04415655394790009
M,-6,26,2.8658160858896985e-05,0.02963431609209783
M,-14,23,2.3235964358403973e-06,0.015469569093191242
M,-26,37,7.0770440270273286e-06,0.023874480124848618
M,-10,46,4.455691542724617e-06,0.022606387765423893
M,2,70,-1.0321117535385639e-06,0.010414826148282147
M,-22,42,3.990742704517976e-06,0.019963373572834342
M,-74,24,8.80351360840625e-05,0.023720220230995556
M,-26,52,0.00010033551680180326,0.02541637816484486
M,-56,28,0.0001593683869022857,0.024610932171549468
M,-34,50,4.051352021402665e-05,0.023845169662195628
M,-32,53,2.0708055644696946e-06,0.019042078046126155
M,-8,56,3.86008272697143e-05,0.03206554944318739
M,-4,57,9.548784392327355e-05,0.03379451733687516
M,-20,57,6.476190219178778e-06,0.018649415812211367
M,38,68,-0.00013046517226688868,0.036302297971352905
M,2,69,2.0641611728012515e-05,0.01782670995785505
M,20,42,6.654962756487107e-06,0.02155975130483163
M,-40,51,0.00018532871663164588,0.02360128101167157
M,-4,53,3.220949862717787e-05,0.039315275365441
M,0,50,3.209430188040893e-05,0.0362935531152682
M,-6,59,2.7968825917866356e-05,0.03765583036948396
M,-28,34,6.6422693731399185e-06,0.02140782882311371
M,36,26,-1.1889887635264433e-05,0.02077221044679485
M,-36,39,4.509602256186908e-06,0.01498529852533914
M,-66,42,7.88545831629856e-05,0.022597539007157448
M,-8,40,1.1474619691244493e-05,0.02151976534683417
M,-14,48,2.5023675604572633e-05,0.0313583144732115
M,0,41,9.27612075347848e-06,0.026865161867081867
M,-2,48,1.775522604039065e-06,0.023913091676303337
M,0,45,8.329825134820878e-06,0.02984100585047152
M,0,57,9.36215904145199e-06,0.023352939831516754
M,-6,50,7.080108621208556e-06,0.03268026273417422
M,-12,42,6.921729901440753e-05,0.05202998174723091
M,-8,39,5.294809594955207e-06,0.023803330761263206
M,8,36,-3.7851628808096006e-07,0.025516370525393177
M,-12,47,1.1384589658440646e-05,0.027611572314897515
M,-10,26,9.719831933493239e-06,0.02674127150066911
M,-14,42,9.986945126142572e-05,0.03813751453926995
M,-10,38,2.7711966731391746e-05,0.0340416027255712
M,-2,43,4.013266767465035e-06,0.03423304967019646
M,-16,44,5.147388155180633e-05,0.030222495396570397
M,24,42,5.808532691061554e-06,0.024078122764868478
M,28,66,-7.331897900521354e-06,0.02263627662559389
M,30,72,-2.5016200033128433e-06,0.015533662843709085
M,10,52,-2.4110199539922432e-05,0.028304866341867643
M,6,71,4.393994512719424e-05,0.023545724198745403
M,18,70,-1.2478374942392909e-05,0.023300168383224597
M,16,62,-1.0139078891517373e-05,0.019320174268960422
M,14,64,6.351246537933766e-06,0.02000479354211799
M,4,66,-1.003600103081661e-05,0.0193136280134635
M,6,47,5.8220151855818005e-06,0.022277972969656643
M,-14,52,-8.01996841578309e-06,0.021054574100604677
M,8,40,-9.188760044164868e-07,0.019315398440338746
M,8,52,1.4841829090229634e-05,0.037064531194048574
M,-30,37,8.534030016822871e-06,0.024049972079708947
M,-38,38,4.987417537956462e-05,0.031203360518024876
M,-14,40,9.376715423089998e-06,0.025724697294079522
M,-16,36,5.281762168387102e-06,0.022989024273391577
M,-22,34,9.00381475720602e-06,0.028901574790456797
M,-20,37,6.146032245482961e-06,0.026529207564024285
M,-30,37,7.651931805524756e-05,0.034281186695064955
M,-16,48,8.883364858798857e-06,0.029241581641863735
M,4,49,5.154850256952972e-06,0.030685490470923883
M,4,30,5.081524997350684e-06,0.022399993419651626
M,-18,40,3.5305375196449772e-06,0.0264324598356198
M,-44,42,0.0005261279418676736,0.06386310177191121
M,-20,52,0.0001245387588848042,0.04204735798967412
M,-30,41,0.00024480363438074713,0.05022223949319947
M,-44,31,0.0008316822422961152,0.06194426110711747
M,-14,44,0.0001739638573963028,0.05769357372100021
M,-22,54,9.108474685026465e-05,0.04880126513728774
M,-8,60,0.00017854247467306516,0.052084164710024444
M,-12,60,7.808631020663249e-05,0.049402386960503655
M,-16,53,0.00015798137124635865,0.04787545085893114
M,-52,33,0.000847860957845955,0.05676888013537738
M,-30,45,0.00046182434813550984,0.058487807772523555
M,-36,43,0.00028637014734862217,0.058612927110894185
M,-12,37,3.193559575753492e-05,0.045636589903554126
M,-28,35,8.119531245351925e-05,0.05136337499993983
M,-10,47,2.7989439167222325e-05,0.04144752913874909
M,16,53,-6.4243403545187485e-06,0.0441538509132221
M,-20,40,0.00010590597717942033,0.05103706397738809
M,-8,30,5.643376013945815e-05,0.050448515536944426
M,-4,37,4.0370679556258414e-05,0.047086513902379536
M,-2,38,5.976555577562874e-05,0.04911987593409579
M,-10,44,1.1579348671685366e-06,0.0444622499871529
M,2,47,6.774883396930962e-05,0.04094968777440138
M,12,46,-3.304944243394898e-05,0.03710228443346228
M,14,37,-4.541001946264745e-06,0.039050989886148024
M,-20,54,0.00017324569395751028,0.061572939261639634
M,-2,69,2.5108478987160757e-05,0.04571743789717964
M,4,43,1.93376954508712e-05,0.025713383291123135
M,-12,40,2.0832344093021613e-05,0.028227263072104367
M,-4,38,5.314153998846768e-06,0.02434901923066832
M,-8,48,1.6030346613893814e-05,0.02571646999260898
M,18,45,-1.3305828729413865e-05,0.02311050120729134
M,-20,41,2.1687770852439935e-05,0.01891971347814558
M,-16,48,2.5083073557828015e-05,0.023494209368271814
M,-10,46,2.9746582069359647e-05,0.029536294520782613
M,-6,36,3.539339787627453e-06,0.02735001663940477
M,-20,35,3.538412626245343e-05,0.02706446656480024
M,6,45,-2.6321957316275704e-06,0.0262469177046889
M,-12,40,1.3573292720069204e-05,0.024468648109036303
M,32,67,-0.00024758052682553406,0.05107693023512934
M,-16,55,0.000180986531641646,0.07822510400350363
M,8,54,-4.1735489930315256e-05,0.07196508989294428
M,-2,47,3.466786092048657e-06,0.05866144898252827
M,-14,59,4.3912748408047126e-05,0.05402922090734963
M,18,70,-0.00018540160873362207,0.070755059059794
M,-20,61,0.0002207008484994248,0.05854056501150444
M,-26,55,5.204294822435517e-05,0.04525637595829005
M,-28,41,3.151465540063863e-05,0.027887288883354875
M,-24,40,5.802573867870166e-05,0.03394081713051562
M,-30,49,1.4362300076043343e-05,0.025661268029266018
M,10,30,2.5341035195332066e-06,0.022903269680560143
M,-30,37,5.664774273417319e-05,0.030659449855312156
M,6,64,4.258020313178969e-06,0.026547319072128865
M,-6,38,-8.482598696898655e-06,0.029609139301759905
M,-6,41,1.7103338512582686e-05,0.027347493515592992
M,-2,52,4.710492487296824e-06,0.03148411927532135
M,-12,48,1.8040946840243735e-05,0.026231944914125765
M,2,26,-8.349348113867337e-06,0.021441915637661194
M,-16,38,2.0911526084019823e-05,0.0262844998533786
M,-10,45,0.00014904697187261034,0.04447112793907273
M,-22,37,1.4964495094932973e-05,0.04062213773089951
M,10,34,1.5952828314734453e-06,0.036361979769778896
M,-20,38,0.0005064215739462107,0.0661340738116017
M,-50,46,0.0006271513562934397,0.04351877491800804
M,-38,38,0.00034921508429041557,0.04321364712502396
M,0,32,2.23063407765557e-05,0.031325235931951446
M,-18,41,0.0002045505521444213,0.04636329606442021
M,2,51,5.683229478921199e-05,0.04106461629682831
M,-8,35,3.945357815932894e-05,0.041984370364556
M,-30,39,0.0005357201719261714,0.04980640883504803
M,-8,38,2.875826801889465e-05,0.0323123187227267
M,-10,46,0.0001336865701716792,0.06922487278216109
M,-12,50,0.00015834636528916284,0.055833528850528356
M,-24,46,0.00012735354551568118,0.056620695434064
M,-16,41,8.275859264334633e-05,0.04046106176834396
M,-6,42,0.00021991875564357353,0.07085327684052267
M,6,40,2.984036046571582e-05,0.06178023330570484
M,6,48,-1.1329637069464595e-05,0.055827994800356946
M,-6,37,6.233562977377337e-05,0.053641901022758114
M,-4,59,5.870070007616992e-05,0.053535233061612945
M,-2,47,4.3603044656641004e-05,0.05077149307162313
M,0,51,8.280929315363497e-05,0.05886091142954543
M,12,52,1.7703668221220463e-05,0.05944326044209023
M,-18,17,4.002234936551583e-05,0.036375231345716484
M,12,9,1.2111557650213458e-06,0.035190796321534296
M,18,16,-5.511614647648816e-06,0.04045769596037245
M,24,14,-4.281698065653282e-05,0.03153409917497684
M,4,13,-1.2224486305909616e-05,0.03520227011900782
M,-32,39,5.983828768102248e-05,0.04218178384626092
M,-28,50,9.587428911929935e-05,0.04192412017285265
M,-24,35,3.296510270822183e-05,0.03751748253611769
M,2,29,1.899339126912781e-05,0.03467474369125468
M,-20,39,0.0001231584078707672,0.042581244152079034
M,-24,43,8.50038492219258e-05,0.04544526857988791
M,-46,36,0.00024313952995158394,0.042019085067559185
M,-40,40,0.0002934119952650135,0.050868406851706065
M,-26,36,0.0003582990741172681,0.04667552246693294
M,-34,39,0.00013257610671174952,0.04142828473262623
M,-26,39,8.976619436731542e-05,0.036519813793731204
M,-16,45,6.885879068856185e-05,0.04340047393519186
M,4,17,-2.9305107565857434e-06,0.0417612365396847
M,-22,15,0.00011051150212014617,0.03940558973082879
M,-2,17,-1.1811837671507916e-05,0.03705349444287436
M,14,17,-2.1841146826322074e-07,0.04673926758205399
M,22,17,-3.8591555778443663e-05,0.04348893651118735
M,-12,15,1.1552312440193608e-05,0.04228578351510868
M,14,25,-4.232731880898026e-05,0.04722267809178946
M,16,69,-7.174744037646463e-06,0.019580556410584458
M,-18,46,3.3568131219399112e-06,0.016869802627612108
M,-4,35,3.330432382149264e-06,0.02003618111032198
M,-34,37,3.4875792092108294e-05,0.021170207148681158
M,28,50,-5.962939256950082e-06,0.014861612877652294
M,-36,36,0.00012240118743627693,0.03182288826527706
M,-24,32,1.4975336676523398e-05,0.02534876669166899
M,-22,24,1.051069687826854e-05,0.02577655950945333
M,-18,46,9.949689177331715e-05,0.03912209826216561
M,-34,39,4.987031596987573e-06,0.016772229197216854
M,14,64,-5.588000809903212e-06,0.023254935901499848
M,-26,50,7.392574010022206e-06,0.022323971711987693
M,-10,48,3.6739511380889296e-05,0.03741123079226586
M,-10,47,3.208067112921588e-05,0.03707829765269867
M,-12,39,6.910623136779798e-05,0.040968667605856726
M,-10,51,4.437147785226105e-05,0.043709524924452486
M,-26,50,5.828757645065529e-05,0.04644561625969125
M,-4,44,6.914105453394873e-06,0.03029273155179946
M,-4,49,3.205262140883469e-05,0.04094773318401271
M,-16,50,6.756085684261158e-05,0.03672397602900248
M,-8,45,2.8854237414857205e-05,0.04169893214128865
M,-14,44,0.0001272809906162376,0.04450745591076265
M,-20,42,4.647426944577752e-05,0.04292739310612758
M,-4,55,8.650885677663858e-07,0.03868365197278889
M,14,42,-1.4639089581577162e-05,0.03430778727035023
M,-14,38,4.1455082387526585e-05,0.03271025588021118
M,0,26,-1.3826048785063159e-05,0.03848735424368393
M,10,36,-2.7544568825895423e-06,0.031289872802106884
M,-6,49,2.22958940010795e-05,0.03241970033482706
M,-12,29,1.5143843293852223e-05,0.0370323331640973
M,-8,46,3.842956226483682e-05,0.03582556319518335
M,-14,30,2.446078518709207e-05,0.038397921879556714
M,-10,33,2.520298577816398e-05,0.036243086380497024
M,-24,36,4.5656327191691964e-05,0.03414484961877624
M,-8,37,3.955022352962122e-06,0.03234490784946834
M,-20,29,1.497827417436156e-05,0.037624789308305234
M,-70,30,0.0028209995828367826,0.09109229543519975
M,-56,38,0.002905513214080596,0.08790887376349539
M,-26,37,1.245862493639684e-05,0.02020567213666949
M,-10,40,7.85302219887413e-06,0.024750573601226882
M,-44,32,0.00019893317881217683,0.03381652130300524
M,-36,37,0.0015827327395973687,0.07391410365101901
M,-48,37,0.0022732550978812813,0.08714544547902586
M,-68,34,0.0035713487497644834,0.08650408515943467
M,-70,38,0.002668430803590096,0.08194371276872711
M,-50,33,0.002172852656093896,0.07599202804220292
M,-30,34,0.00017819358863473218,0.03693715887883217
M,-58,31,0.0006015379642061667,0.03448986437993096
M,-4,46,3.2123749257729022e-06,0.021337947254168863
M,-6,28,3.870775250773282e-06,0.019893704966686507
M,-14,33,5.500579447341317e-06,0.021175417546561316
M,-10,30,2.3182158360067127e-06,0.02367857099167938
M,-2,20,1.3418884430894466e-06,0.020786647921836186
M,2,35,3.255018330810851e-07,0.019167430674869996
M,-28,26,2.2204830431919694e-05,0.023123590151219453
M,-32,29,6.52411313501685e-05,0.023903053841037865
M,-2,11,-1.6172136868036094e-06,0.017806431933597888
M,-14,40,5.754368976653262e-08,0.018428257610625998
M,-12,20,1.743379071039712e-05,0.01909053333743156
M,-6,35,1.0916402115840797e-05,0.028762975638113527
M,-24,39,1.7687311526370257e-05,0.0280797073134939
M,-40,26,8.279187661373955e-05,0.02943792457678705
M,0,43,-7.660905876309272e-07,0.01712016146365399
M,-40,25,1.759257710923263e-05,0.016370012512463932
M,-28,28,7.907908145065185e-06,0.032181512975954576
M,-8,30,-1.0483000898266004e-05,0.030006524578684857
M,-16,27,7.480553114897113e-06,0.03196085530456998
M,2,27,7.076729009108825e-06,0.033707599781843796
M,0,56,2.1410534632163402e-06,0.02786752492729982
M,6,52,-1.1932432935495485e-06,0.012432903490259245
M,-6,46,-3.8559665276743754e-08,0.012149086387959715
M,-14,46,1.4867968659062855e-06,0.01891452985557518
S,-8,51,0.0008445259171936698,0.058801717402000145
S,-52,26,0.0036899765216138816,0.07207292909505347
S,-26,34,0.001063825419132325,0.05837782729009189
S,-28,40,0.0008942115829199024,0.046616008380700326
S,-84,27,0.002840751389694572,0.05796948378916295
S,-78,28,0.0012072554467948233,0.057222341252789105
S,-92,29,0.0030211193383114718,0.06340668581096759
S,-46,45,0.0005139643940332484,0.03767559651698095
S,-24,54,1.9891939983046403e-05,0.02124370735180615
S,-78,28,0.00016010802520747573,0.013076315321352422
S,-14,53,2.3221156366656473e-05,0.021366048274926008
S,-124,16,2.336333802197401e-05,0.011488126060480301
S,-56,47,1.4466942700394578e-05,0.013707934831315275
S,-68,35,0.0015175003590492478,0.06292851185844497
S,-88,26,0.0069775214885820286,0.07464149837424199
S,-32,40,0.0016601643958540247,0.07106156164920106
S,-96,27,0.005249701762216094,0.059278972795124486
S,48,67,-8.995232467183898e-05,0.031100741449218903
S,-36,38,0.0013154456767143362,0.045665209256638
S,-30,46,4.519097139386198e-05,0.03213633550628605
S,-22,47,0.00020419261847946435,0.04114162212755264
S,-20,52,0.0003710459051701539,0.04912762511531446
S,-62,32,0.003348850308366546,0.08403644470332707
S,-28,58,0.0001329407054654569,0.030273260106201027
S,-56,42,0.013066563797113222,0.10425290851976174
S,-28,52,0.0020839741710215135,0.10381242270505694
S,-30,53,0.0017064754035435665,0.08774077611628829
S,-62,37,0.007685816303739459,0.08727874379741787
S,-26,51,0.001227177433770787,0.08109616276610697
S,-20,51,0.0018858435658834975,0.08946323239038412
S,-76,29,0.011822411986780397,0.10599225523640199
S,-42,50,0.0015772390164814996,0.09064813076985201
S,-30,49,0.0008525652628822426,0.08113836892150128
S,-30,50,0.001654393091054941,0.08094163601919144
S,-2,62,0.00018886613628080708,0.07526512945998907
S,-12,54,0.0011611500607767633,0.09409268427322545
S,32,50,-8.240041323657968e-05,0.06559956480606662
S,8,55,5.325501783606716e-05,0.04614822260833363
S,-18,52,0.0012756975171353076,0.07486272735109539
S,-54,42,0.004010391197322315,0.0903762355813961
S,2,54,0.0001819182025357098,0.04782793763699712
S,-24,48,0.0016837492594299775,0.08011443452006971
S,-26,40,0.0024612317867971473,0.08136321059341972
S,-60,39,0.0038220956000370398,0.10280083647524478
S,-64,41,0.003606734104180922,0.08185916652802762
S,-24,46,0.0012385244795474794,0.07301472351481973
S,-22,43,0.002547452663313627,0.07348605567921379
S,-38,46,0.0009199191428438755,0.05325640159649049
S,-22,54,0.0005450577080110564,0.08587869444155104
S,-68,39,0.004195199818394892,0.0773742158500117
S,-26,51,0.002938733502339126,0.07207225594919635
S,-32,44,0.00430105536930636,0.07790943756662581
S,-64,37,0.0034592569143791583,0.07893898529135995
S,-44,40,0.0007599895137832866,0.07243182417485673
S,-36,44,0.0019234724195605329,0.07825197148975423
S,-34,46,0.0019829427376094797,0.08490988854074892
S,-44,40,0.003826284865078374,0.07995018337419722
S,-6,47,0.0009912261747738753,0.0763808461722306
S,-42,40,0.0038364487009552094,0.0931900835418819
S,-60,40,0.004802194977976442,0.08046376095161831
S,2,50,6.0553653283912746e-05,0.035941152579900014
S,28,51,1.0349811825416531e-05,0.032394914809489965
S,-46,41,0.0004505963528013754,0.05724054647430112
S,-44,43,0.00524509697745707,0.08615873926016615
S,-8,49,1.8084566205205712e-05,0.035576486515940406
S,-6,45,5.390716670878357e-05,0.030235024011390804
S,-6,35,4.8754050114984734e-05,0.04045846199297924
S,-62,33,0.007315091851483828,0.059848115783907904
S,-4,58,0.000467300405882224,0.05700767381624682
S,-6,69,5.266934563364828e-05,0.03337947450753287
S,4,44,7.416929661944597e-05,0.048105241904271255
S,-62,25,0.006663126663589513,0.08001175642345011
S,-4,64,0.00019655505797891353,0.04384519725162428
S,-40,49,0.0003989071793896674,0.04218086692028834
S,-12,45,0.00011184568821705441,0.047246921293731606
S,0,55,0.00015165506268285058,0.04810359314845805
S,-6,53,0.00017247807690875914,0.04776070080821286
S,-18,55,0.0002599037449232881,0.07155717691041587
S,-10,58,0.0007680232740139951,0.054465336909977596
S,-38,36,0.0033738047708983024,0.06676595402656041
S,-6,56,0.000678298341577976,0.054583722220853066
S,4,61,0.00010404497773025629,0.03987042710282479
S,-32,53,9.889416360743083e-05,0.03272439496695782
S,-12,63,0.0002683400341529995,0.043231453522511606
S,4,58,1.761088665806559e-05,0.0477693592615331
S,-4,57,0.00010282851196361472,0.04622415650217627
S,-90,30,0.009839738279463646,0.08786082843070178
S,-56,31,0.0032816357528860987,0.06908239611703786
S,-2,49,4.106512011106763e-05,0.0395466633679379
S,-38,40,0.0013100469621344726,0.0647799587134879
S,-4,65,3.0935180111847365e-06,0.035069790986693224
S,-18,57,7.339788551015732e-05,0.04055980177973984
S,-64,31,0.004355727937743612,0.06991813236322804
S,-54,31,0.0013320529105451673,0.08363498795986316
S,8,65,-5.401719504609463e-05,0.05399997112456754
S,-98,24,0.012459168374580843,0.08598003181242458
S,-10,29,0.001999819260771424,0.07166922994537593
S,-40,36,0.006307166802816587,0.06474432545780244
S,-44,41,0.0012308465476747559,0.04787962753261639
S,-28,48,0.001988732999317454,0.07562407841508095
S,-18,51,0.0004983023780505321,0.06242356770874494
S,-40,36,0.004959222939562725,0.06664155337649351
S,8,55,9.898579978990164e-05,0.05017242264375215
S,12,56,-9.942520531699536e-05,0.05135508362597516
S,-70,28,0.00911205332475254,0.0746774454904479
S,-6,41,0.0016231681797923235,0.053601303340720344
S,-44,38,0.0032624632098754293,0.06979102037973763
S,-20,49,0.004867348717955114,0.06727554301402645
S,-26,39,0.0012674878729050712,0.05517242996937772
S,12,32,-7.231377630258249e-05,0.04323237894319974
S,-36,10,0.0010383840532669285,0.04778805856005733
S,-2,47,0.0008401992904208824,0.06376108045323574
S,-10,46,0.0005001125480943014,0.04959431238994404
S,16,37,5.2436297078445635e-05,0.04833777118455752
S,-8,50,4.026278249542388e-05,0.051497660759230436
S,10,47,0.00013539256153280045,0.0503741982995365
S,-20,36,0.0008017204112168349,0.05894714256895483
S,16,36,-7.720133154002694e-05,0.05640536385361299
S,-40,27,0.0013574576453221964,0.06390011631755348
S,-16,35,0.0012264989734131794,0.06000884615583809
S,-12,50,0.0012242922763275991,0.05865751113273143
S,8,48,0.00033744111235599946,0.05048616387656258
S,46,40,-0.00026312733593483755,0.04513120832293856
S,20,39,7.50958246882152e-05,0.05721891279122951
S,8,44,5.009174708212291e-05,0.0584873105473674
S,22,45,-0.00012599143913998663,0.052877903884954516
S,0,35,0.000144495473107312,0.06435953992201875
S,0,55,1.050643410722891e-05,0.057329922705806405
S,12,67,-8.258720462749458e-05,0.05987717088106171
S,4,53,0.00013903996845108767,0.05768213501088553
S,-36,39,0.0014284961698383745,0.06592512511899157
S,-44,38,0.0026118361362508767,0.06879715140673483
S,-48,34,0.002476956885907995,0.06717497501879964
S,-66,28,0.00672590304620672,0.0640365652271996
S,-38,35,0.0024823725564318702,0.05118450011197878
S,-6,30,6.485255583684942e-05,0.049704686790950345
S,-12,37,0.0004875595146862152,0.05584688550682781
S,-28,30,0.0021736527907682307,0.05225547967420676
S,-32,36,0.0027044482629133885,0.05259918248912714
S,-58,33,0.00356138664097136,0.058515310957646297
S,-8,37,0.00011050690308040337,0.0471910385793299
S,-38,33,0.0014822871935435164,0.05710595692682467
S,-38,40,0.0025291664441662413,0.07538208691535069
S,-42,46,0.0016304300217874455,0.06192491642538826
S,-46,41,0.00467223018211301,0.07950743497404468
S,-52,47,0.010009246251665828,0.11658309691436389
S,-52,36,0.005526323192019005,0.11205682753190355
S,-72,33,0.010361519564189195,0.11483999091891661
S,-54,47,0.011854094804341462,0.11723518905868797
S,-48,40,0.00654090182019879,0.10119900034636932
S,-38,47,0.005155585783887786,0.09271506936837451
S,-62,40,0.008067364476267092,0.12022715391365256
S,-82,29,0.015557837207333164,0.11063263145552349
S,-46,51,0.00597017853364254,0.09643782293378882
S,-56,41,0.013294446536990558,0.12935776300895085
S,-38,47,0.00752839044613643,0.0863217814867063
S,-34,46,0.002616083566119318,0.08427883136394172
S,-54,40,0.004402109713805846,0.07945943973403446
S,-60,33,0.004509896101661147,0.08400775001672431
S,-62,39,0.006978544342383233,0.08130247976198492
S,-30,48,0.0032889592609573024,0.09427574959145671
S,-46,40,0.005734769714032718,0.0848752713683517
S,-60,40,0.007967542131557022,0.10539723471226012
S,-16,35,0.0006510797652353234,0.05858647041135315
S,-16,54,0.0008281122890812977,0.06452825690827509
S,-4,67,0.000940205000126711,0.06257019785388836
S,-16,37,0.0035605955497122034,0.060532591273484114
S,-10,65,7.438222012815825e-05,0.033859801394540374
S,-38,56,0.002544635696361201,0.04337965799686727
S,-8,58,0.0005354423810037919,0.0561333653425942
S,-56,45,0.0036949174697347978,0.09479455536116392
S,-14,62,0.000987389219650401,0.06312306705808825
S,-40,50,0.0038041682522463273,0.07661009091306618
S,-10,63,0.0007299827282661446,0.07239219482222352
S,4,72,0.0002082647122437196,0.04008836072923563
S,10,69,2.184890127183155e-05,0.03018505105236235
S,6,54,0.0014142265865491465,0.04689949960274642
S,-50,43,0.0036367325437603026,0.06473019341630734
S,0,53,0.0008385843802379778,0.06038075378520031
S,-60,35,0.0034655571949748477,0.08862157683784856
S,-74,33,0.007185445201378829,0.07284157060509806
S,-42,36,0.00337939106098127,0.08499061133586541
S,-48,40,0.007066415473397687,0.07473507186962075
S,-58,38,0.0012165098584369272,0.06440495275290496
S,-4,58,0.0005927620857077648,0.051886031311422824
S,-26,53,0.0011333710384305567,0.060210391352632245
S,-56,31,0.004168574338004939,0.08979090105039114
S,24,76,-0.00016608152215100917,0.07315776290995238
S,-72,38,0.009139324842685875,0.08102004641751226
S,-14,53,0.00034280545705094674,0.03667255395042245
S,-68,32,0.007957869760490422,0.12289744288094531
S,-56,27,0.007288904892830518,0.06727875684701994
S,-34,43,0.005791291579251216,0.07560164729478909
S,-26,48,0.0016178762162201272,0.07444652231049148
S,-72,28,0.008162394049343833,0.08250648726433428
S,-62,38,0.006127319339769119,0.08114666308341431
S,-36,42,0.003689510308046138,0.08064434021116766
S,-66,30,0.0038095901346170834,0.06197662320086217
S,-72,28,0.0071449409130573275,0.07344144331780372
S,-78,35,0.014839000408092544,0.15153850714819447
S,-46,36,0.004308023144078071,0.12127923071876735
S,-66,36,0.006446958007621742,0.08831899765643372
S,-84,28,0.012702897223767811,0.10988171548417419
S,-58,32,0.008486091056909242,0.13743299645347226
S,-32,52,0.0010038377294374205,0.06972128545073147
S,-74,35,0.009953611937003934,0.10799029301040533
S,-66,41,0.004657152946709382,0.10545920626250298
S,-74,35,0.011453565450257497,0.11863059405103715
S,-46,37,0.005377345001900364,0.12088232598082557
S,-82,24,0.016859086327578474,0.10685042290371516
S,-52,37,0.001768037589899239,0.050984336117455176
S,6,52,0.0005787407795303554,0.06256058664623924
S,-42,36,0.0014086387477816019,0.06424483854399277
S,-4,41,0.00047057818871106384,0.06294123273420013
S,-40,35,0.0032062215724716014,0.0761629997252264
S,-24,43,0.0006232938536959224,0.06677896918037375
S,-34,34,0.001877404614517622,0.07344893637560024
S,-22,43,0.00023156747342921688,0.04374537710678992
S,-54,31,0.002526769334395952,0.06500981188348467
S,-24,38,0.0005773242645849416,0.06407156639484983
S,-34,29,0.00045755795377535035,0.0595992918027813
S,-20,34,0.0015425073434101506,0.062070917225419533
S,-24,30,0.002843515441336715,0.08341290832309232
S,-28,42,0.0006092148570621211,0.05549311769833012
S,-26,45,0.0002263454362183624,0.046859727954476425
S,-46,28,0.0006962756717695899,0.060355650678421614
S,6,41,-3.666618743480852e-05,0.05018669559115515
S,4,27,-5.2192206453948005e-06,0.04870614377325095
S,-20,46,0.00033414751191857066,0.0480945789765246
S,-30,40,0.0016197742811614902,0.06306966025364688
S,-32,35,0.0008537227869789816,0.06741354316012936
S,4,48,6.811761079338097e-05,0.05555615271762912
S,14,34,-4.2301165101261405e-05,0.04736320045643335
S,10,54,9.553574554218887e-05,0.05514160957621829
S,-18,56,0.00031675499849963447,0.04934129742474881
S,-12,60,5.2520317986290855e-05,0.03753886887865146
S,-18,54,0.0003751979859594351,0.04806341960992259
S,-14,52,0.00012802865153897948,0.03498196610545391
S,0,50,5.441830001075165e-05,0.03608144938604817
S,2,56,5.492999704117213e-06,0.04302086346406401
S,0,62,2.312018962559457e-05,0.034134115707818186
S,-6,61,1.3966088058060287e-05,0.03611136977619291
S,4,67,2.5264608919884114e-05,0.04772266010149878
S,-30,47,0.0006647415103775534,0.0418184203738285
S,-30,40,0.0007907180850852157,0.05274327707026076
S,2,60,3.1803861623094996e-05,0.03653436817267208
